song_id,artist_id,artist_name,album_id,album_name,ContentLanguage,IsExplicit,ReleaseDate,isrc,song_name,label,owner,albumArtist,Genre_,year,month,day,song_age,is_duplicate_of_title
192449613,724776,hussain al jassmi,192449612,teanedny,ara,FALSE,3/20/2019,65361986,teanedny,qanawat egypt,qanawat egypt,hussain al jassmi,pop,2019,3,20,6,FALSE
193631743,2644130,fayrouz,193631741,awdet el askar return of the soldiers,ara,FALSE,3/20/2019,65392867,baadak ala baly,victorylinkswc2014,victorylinkswc2014,fayrouz,pop,2019,3,20,6,FALSE
193624699,2644130,fayrouz,193624697,habbaitak be el saif,ara,FALSE,3/20/2019,65393161,habbaitak be el saif,victorylinkswc2014,victorylinkswc2014,fayrouz,pop,2019,3,20,6,TRUE
193622976,2644130,fayrouz,193622963,damascus festival,ara,FALSE,3/20/2019,65393002,ya reit,victorylinkswc2014,victorylinkswc2014,fayrouz,pop,2019,3,20,6,FALSE
192365197,2644130,fayrouz,192365194,konna netlaka,ara,FALSE,3/20/2019,65393212,konna netlaka,victorylinkswc2014,victorylinkswc2014,fayrouz,pop,2019,3,20,6,FALSE
193626185,2644130,fayrouz,193626154,bayaa el khawatem,ara,FALSE,3/20/2019,65392939,ya mersal el marasseel,victorylinkswc2014,victorylinkswc2014,fayrouz,pop,2019,3,20,6,FALSE
193630670,2644130,fayrouz,193630665,bent el hares,ara,FALSE,3/20/2019,65392962,nassam alayna el hawa,victorylinkswc2014,victorylinkswc2014,fayrouz,pop,2019,3,20,6,FALSE
193631443,2644130,fayrouz,193631433,mays el reem,ara,FALSE,3/20/2019,65393246,saaltak habiby,victorylinkswc2014,victorylinkswc2014,fayrouz,pop,2019,3,20,6,FALSE
193628756,2644130,fayrouz,193628755,zorouny kol sana marra,ara,FALSE,3/20/2019,65393413,ana le habiby,victorylinkswc2014,victorylinkswc2014,fayrouz,pop,2019,3,20,6,FALSE
193631434,2644130,fayrouz,193631433,mays el reem,ara,FALSE,3/20/2019,65393237,akher ayam el saifeye,victorylinkswc2014,victorylinkswc2014,fayrouz,pop,2019,3,20,6,FALSE
193630671,2644130,fayrouz,193630665,bent el hares,ara,FALSE,3/20/2019,65392963,teery ya teyara,victorylinkswc2014,victorylinkswc2014,fayrouz,pop,2019,3,20,6,FALSE
192452308,166846,latifa,192452307,ommy,ara,FALSE,3/20/2019,6.29111E+12,ommy,qanawat egypt,qanawat egypt,latifa,pop,2019,3,20,6,FALSE
193628751,2644130,fayrouz,193628748,aateny el nay we ghanny,ara,FALSE,3/20/2019,65392838,ana haweit we entaheit,victorylinkswc2014,victorylinkswc2014,fayrouz,pop,2019,3,20,6,FALSE
193631801,2644130,fayrouz,193631784,loulou,ara,FALSE,3/20/2019,65393230,rageen ya hawa,victorylinkswc2014,victorylinkswc2014,fayrouz,pop,2019,3,20,6,FALSE
193628757,2644130,fayrouz,193628755,zorouny kol sana marra,ara,FALSE,3/20/2019,65393417,zorouny kol sana marra,victorylinkswc2014,victorylinkswc2014,fayrouz,pop,2019,3,20,6,FALSE
146444821,5259860,الشيخ أبو بكر الشاطري,146444802,القرآن الكريم (مرتل) بصوت الشيخ أبو بكر الشاطري,ara,FALSE,3/19/2019,QM6MZ1908012,maryam,injaz digital,orchard,الشيخ أبو بكر الشاطري,world,2019,3,19,6,FALSE
146444836,5259860,الشيخ أبو بكر الشاطري,146444802,القرآن الكريم (مرتل) بصوت الشيخ أبو بكر الشاطري,ara,FALSE,3/19/2019,QM6MZ1908027,saba',injaz digital,orchard,الشيخ أبو بكر الشاطري,world,2019,3,19,6,FALSE
192408706,3600319,abd el fattah grini,192408702,wala eih wala leh,ara,FALSE,3/18/2019,65227746,wala eih wala leh,zentram,zentram,abd el fattah grini,pop,2019,3,18,6,FALSE
192407384,3600319,abd el fattah grini,192407383,bafaker asahbak,ara,FALSE,3/18/2019,65227749,bafaker asahbak,zentram,zentram,abd el fattah grini,pop,2019,3,18,6,FALSE
192410363,4213,amr diab,192410362,medley band amr diab songs,ara,FALSE,3/18/2019,65227762,medley band amr diab songs,zentram,zentram,amr diab,genre not found,2019,3,18,6,FALSE
192405968,269289,ali el haggar,192405967,lama el shetta,ara,FALSE,3/18/2019,65227727,lama el shetta,zentram,zentram,ali el haggar,pop,2019,3,18,6,FALSE
192409841,18402,diana haddad,192409839,allah yekhaleek,ara,FALSE,3/18/2019,65227834,allah yekhaleek,zentram,zentram,diana haddad,pop,2019,3,18,6,FALSE
192408502,18402,diana haddad,192408501,elaab a alby,ara,FALSE,3/18/2019,65227836,elaab a alby,zentram,zentram,diana haddad,pop,2019,3,18,6,FALSE
192407396,18402,diana haddad,192407395,rooh ya sgheer,ara,FALSE,3/18/2019,65227839,rooh ya sgheer,zentram,zentram,diana haddad,pop,2019,3,18,6,FALSE
192407846,3600319,abd el fattah grini,192407844,wehyat eneik,ara,FALSE,3/18/2019,65227747,wehyat eneik,zentram,zentram,abd el fattah grini,pop,2019,3,18,6,FALSE
192448762,387224,ruby,192448761,mesheet wara ehsasy,ara,FALSE,3/18/2019,65033235,mesheet wara ehsasy,qanawat egypt,qanawat egypt,ruby,pop,2019,3,18,6,FALSE
192407039,3600319,abd el fattah grini,192407038,ya khusartk fi ellialy,ara,FALSE,3/18/2019,65227745,ya khusartk fi ellialy,zentram,zentram,abd el fattah grini,pop,2019,3,18,6,FALSE
192407605,3600319,abd el fattah grini,192407603,dayman tensany,ara,FALSE,3/18/2019,65227750,dayman tensany,zentram,zentram,abd el fattah grini,pop,2019,3,18,6,FALSE
192409329,3600319,abd el fattah grini,192409328,wafar kalamak,ara,FALSE,3/18/2019,65227751,wafar kalamak,zentram,zentram,abd el fattah grini,pop,2019,3,18,6,FALSE
192450408,3761331,shaimaa el maghraby,192450407,el gabarot,ara,FALSE,3/18/2019,65033300,el gabarot,qanawat egypt,qanawat egypt,shaimaa el maghraby,pop,2019,3,18,6,FALSE
192450021,2301668,magdy saad,192450020,set el banat,ara,FALSE,3/18/2019,65033315,set el banat,qanawat egypt,qanawat egypt,magdy saad,pop,2019,3,18,6,FALSE
192408973,18402,diana haddad,192408972,tehrae aasaby,ara,FALSE,3/18/2019,65227841,tehrae aasaby,zentram,zentram,diana haddad,pop,2019,3,18,6,FALSE
192406077,251364,angham,192406076,ella ana,ara,FALSE,3/18/2019,65227710,ella ana,zentram,zentram,angham,"lebanese pop, egyptian pop, maghreb pop",2019,3,18,6,TRUE
192409146,269289,ali el haggar,192409141,aho dh elly sar,ara,FALSE,3/18/2019,65227717,aho dh elly sar,zentram,zentram,ali el haggar,pop,2019,3,18,6,FALSE
192447954,2301668,magdy saad,192447953,ya henayin,ara,FALSE,3/18/2019,65033313,ya henayin,qanawat egypt,qanawat egypt,magdy saad,pop,2019,3,18,6,FALSE
109067083,1833,50 cent,109067082,if i can't,eng,TRUE,3/15/2019,USIR10300013,if i can't,aftermath,universal,50 cent,hip hop/rap,2019,3,15,6,FALSE
109064861,1475,the black eyed peas,109064860,hey mama,eng,FALSE,3/15/2019,USIR10400015,hey mama,a&m,universal,the black eyed peas,pop,2019,3,15,6,FALSE
109064504,1475,the black eyed peas,109064503,my humps,eng,FALSE,3/15/2019,USUM70505404,my humps (single version),a&m,universal,the black eyed peas,hip hop/rap,2019,3,15,6,FALSE
182203140,6743069,mmm hmm,182203139,mmmm hmmm (initial talk remix),eng,FALSE,3/15/2019,UKJLR1700214,mmmm hmmm [initial talk remix],mmm hmm,orchard,mmm hmm,pop,2019,3,15,6,FALSE
109064506,1475,the black eyed peas,109064503,my humps,eng,FALSE,3/15/2019,USUM70505358,my humps (lil jon remix),a&m,universal,the black eyed peas,hip hop/rap,2019,3,15,6,FALSE
130543517,3474660,lil nas x,130543512,7,eng,FALSE,3/14/2019,USSM11901941,old town road,columbia,sony,lil nas x,alternative,2019,3,14,6,FALSE
108874842,20677,eagles,108874835,hell freezes over (remaster 2018),eng,FALSE,3/8/2019,USWWW0202466,"hotel california (live on mtv, 1994)",geffen,universal,eagles,rock,2019,3,8,6,FALSE
108834176,3462104,duncan laurence,108834175,arcade,eng,FALSE,3/7/2019,NL1TK1900001,arcade,"universal music, a division of universal international music bv",universal,duncan laurence,pop,2019,3,7,6,FALSE
260744981,4022017,مروان المشاكس,260744978,mhrgan l3 bkaa,ara,FALSE,3/6/2019,EGA251901076,mhrgan 4rbt w5rbt,takwene,takwene,"مروان المشاكس, احمد المشاكس",pop,2019,3,6,6,FALSE
193601070,187621,wael kfoury,193601069,wlad el haram,ara,FALSE,3/5/2019,LBA0H1900281,wlad el haram,arpu plus,arpu plus,wael kfoury,world,2019,3,5,6,FALSE
192525409,3277752,mohamed el sharnouby,192525399,zay el fesoul el arbaa,ara,FALSE,3/4/2019,QZ4UU1900203,baqawi alby,arpu plus,arpu plus,mohamed el sharnouby,world,2019,3,4,6,FALSE
192525404,3277752,mohamed el sharnouby,192525399,zay el fesoul el arbaa,ara,FALSE,3/4/2019,QZ4UU1900199,mafesh daiey,arpu plus,arpu plus,mohamed el sharnouby,world,2019,3,4,6,FALSE
192525406,3277752,mohamed el sharnouby,192525399,zay el fesoul el arbaa,ara,FALSE,3/4/2019,QZ4UU1900201,el bent elly enta bethlam beha,arpu plus,arpu plus,mohamed el sharnouby,world,2019,3,4,6,FALSE
192415707,143935,wael jassar,192415705,qolt le nabina el mostafa,ara,FALSE,3/4/2019,65016000,qolt le nabina el mostafa,egyptlinx,egyptlinx,wael jassar,pop,2019,3,4,6,FALSE
192525403,3277752,mohamed el sharnouby,192525399,zay el fesoul el arbaa,ara,FALSE,3/4/2019,QZ4UU1900198,neqoul mabrouk,arpu plus,arpu plus,mohamed el sharnouby,world,2019,3,4,6,FALSE
192418057,7172897,el merazaya band,192418056,mahragan ahem ahem,ara,FALSE,3/4/2019,65016058,mahragan ahem ahem,egyptlinx,egyptlinx,el merazaya band,pop,2019,3,4,6,FALSE
192525405,3277752,mohamed el sharnouby,192525399,zay el fesoul el arbaa,ara,FALSE,3/4/2019,QZ4UU1900200,zay el aada,arpu plus,arpu plus,mohamed el sharnouby,world,2019,3,4,6,FALSE
192525401,3277752,mohamed el sharnouby,192525399,zay el fesoul el arbaa,ara,FALSE,3/4/2019,QZ4UU1900196,aadi we berahtak,arpu plus,arpu plus,mohamed el sharnouby,world,2019,3,4,6,FALSE
108677274,1329944,hozier,108677261,"wasteland, baby!",eng,FALSE,3/1/2019,IEACJ1800136,"wasteland, baby!",universal-island records ltd.,universal,hozier,alternative,2019,3,1,6,FALSE
140884034,2523219,i̇brahim tatlıses,140884033,"büyük gülhane konseri, vol.2",tur,FALSE,3/1/2019,TR1150801300,bebeklerin bebegi,cinan plak kasetçilik,orchard,çeşitli sanatçılar,world,2019,3,1,6,FALSE
108878053,148877,eminem,108878039,the marshall mathers lp,eng,TRUE,3/1/2019,USIR10000448,the real slim shady,aftermath,universal,eminem,hip hop/rap,2019,3,1,6,FALSE
108878047,148877,eminem,108878039,the marshall mathers lp,eng,TRUE,3/1/2019,USIR10001280,stan [feat. dido],aftermath,universal,eminem,hip hop/rap,2019,3,1,6,FALSE
108876600,8470,benzino,108876585,undisputed (original motion picture soundtrack),eng,TRUE,3/1/2019,USCM51900080,go hard,cash money,universal,various artists,hip hop/rap,2019,3,1,6,FALSE
109056576,3437936,destiny rogers,109056575,tomboy,eng,FALSE,2/28/2019,USRC11900090,tomboy,not specified,sony,destiny rogers,pop,2019,2,28,6,FALSE
98400989,1510363,doja cat,98400985,amala,eng,FALSE,2/28/2019,USRC11801359,wine pon you [feat. konshens],mau records,sony,doja cat,r&b/soul,2019,2,28,6,FALSE
108568459,1510363,doja cat,108568451,amala (deluxe version),eng,FALSE,2/28/2019,USRC11801165,candy,kemosabe records/rca records,sony,doja cat,r&b/soul,2019,2,28,6,FALSE
192414162,143935,wael jassar,192414160,ya gabal ohod,ara,FALSE,2/25/2019,64805043,ya gabal ohod,egyptlinx,egyptlinx,wael jassar,pop,2019,2,25,6,FALSE
192415179,143935,wael jassar,192415178,yeshky el gamal,ara,FALSE,2/25/2019,64805048,yeshky el gamal,egyptlinx,egyptlinx,wael jassar,pop,2019,2,25,6,FALSE
192414838,143935,wael jassar,192414837,fatah ya aleem,ara,FALSE,2/25/2019,64805029,fatah ya aleem,egyptlinx,egyptlinx,wael jassar,pop,2019,2,25,6,FALSE
192416556,273081,khaled aggag,192416552,saroukh,ara,FALSE,2/25/2019,64808826,saroukh,ivas,ivas,khaled aggag,pop,2019,2,25,6,FALSE
108550051,149306,ludacris,108550049,stand up,eng,FALSE,2/22/2019,USDJ20300715,stand up (instrumental),"disturbing tha peace recordings, inc.",universal,ludacris,hip hop/rap,2019,2,22,6,FALSE
108549903,1165,massive attack,108549902,angel (angel dust),eng,FALSE,2/22/2019,GBUM71805031,angel (angel dust),umc (universal music catalogue),universal,massive attack,electronic,2019,2,22,6,TRUE
108549941,148877,eminem,108549940,mockingbird,eng,TRUE,2/22/2019,USIR10400813,mockingbird,aftermath,universal,eminem,hip hop/rap,2019,2,22,6,FALSE
108550056,1833,50 cent,108550053,window shopper,eng,TRUE,2/22/2019,USUM70504526,i'll whip ya head boy [feat. young buck],g-unit records,universal,50 cent,hip hop/rap,2019,2,22,6,FALSE
108553932,3786060,cam'ron,108553925,purple haze,eng,FALSE,2/22/2019,USDJ20401102,"down and out [feat. kanye west, syleena johnson]",roc-a-fella,universal,cam'ron,hip hop/rap,2019,2,22,6,FALSE
108550018,1833,50 cent,108550015,outta control,eng,TRUE,2/22/2019,USIR10500272,outta control,aftermath,universal,50 cent,hip hop/rap,2019,2,22,6,FALSE
108601052,3927736,"blackway, black caviar",108601051,spider-man: into the spider-verse (deluxe edition / soundtrack from & inspired by the motion picture),eng,FALSE,2/22/2019,USUM71818369,what's up danger,republic records,universal,various artists,soundtrack,2019,2,22,6,FALSE
108410180,144706,will.i.am,108410176,madagascar: escape 2 africa (music from the motion picture),deu,FALSE,2/15/2019,USUM70840409,i like to move it,interscope,universal,various artists,pop,2019,2,15,6,FALSE
108043958,1510363,doja cat,108043957,tia tamera,eng,FALSE,2/15/2019,USRC11900035,tia tamera [feat. rico nasty],kemosabe records/rca records,sony,doja cat,hip hop/rap,2019,2,15,6,FALSE
192361759,2308247,saber rebai,192361754,saber 2019,ara,FALSE,2/13/2019,LBA081124257,assa yawmi,arpu plus,arpu plus,saber rebai,"mena, world",2019,2,13,6,FALSE
192361760,2308247,saber rebai,192361754,saber 2019,ara,FALSE,2/13/2019,LBA081124258,meghyar,arpu plus,arpu plus,saber rebai,"mena, world",2019,2,13,6,FALSE
192361758,2308247,saber rebai,192361754,saber 2019,ara,FALSE,2/13/2019,LBA081124256,toul hayati,arpu plus,arpu plus,saber rebai,"mena, world",2019,2,13,6,FALSE
192361764,2308247,saber rebai,192361754,saber 2019,ara,FALSE,2/13/2019,LBA081124261,kitab el magrouheen,arpu plus,arpu plus,saber rebai,"mena, world",2019,2,13,6,FALSE
192361755,2308247,saber rebai,192361754,saber 2019,ara,FALSE,2/13/2019,LBA081124076,ayna azhab,arpu plus,arpu plus,saber rebai,"mena, world",2019,2,13,6,FALSE
192361763,2308247,saber rebai,192361754,saber 2019,ara,FALSE,2/13/2019,LBA081124260,ghashshash,arpu plus,arpu plus,saber rebai,"mena, world",2019,2,13,6,FALSE
192361761,2308247,saber rebai,192361754,saber 2019,ara,FALSE,2/13/2019,LBA081124259,tzakkarouni,arpu plus,arpu plus,saber rebai,"mena, world",2019,2,13,6,FALSE
192361756,2308247,saber rebai,192361754,saber 2019,ara,FALSE,2/13/2019,LBA081124241,bye bye,arpu plus,arpu plus,saber rebai,"mena, world",2019,2,13,6,FALSE
192361757,2308247,saber rebai,192361754,saber 2019,ara,FALSE,2/13/2019,LBA081124255,leylah menel omr,arpu plus,arpu plus,saber rebai,"mena, world",2019,2,13,6,FALSE
192361762,2308247,saber rebai,192361754,saber 2019,ara,FALSE,2/13/2019,LBA081124262,omry al jadeed,arpu plus,arpu plus,saber rebai,"mena, world",2019,2,13,6,FALSE
192391997,7172425,abd el baset hamouda,192391994,qadary,ara,FALSE,2/10/2019,EGA010533603,qadary,mazzika,mazzika,abd el baset hamouda,"mena, world",2019,2,10,6,FALSE
192392000,7172425,abd el baset hamouda,192391994,qadary,ara,FALSE,2/10/2019,EGA010541463,mawal hayati,mazzika,mazzika,abd el baset hamouda,"mena, world",2019,2,10,6,FALSE
192391999,7172425,abd el baset hamouda,192391994,qadary,ara,FALSE,2/10/2019,EGA010541459,ah men el zaman,mazzika,mazzika,abd el baset hamouda,"mena, world",2019,2,10,6,FALSE
128429671,277743,twenty one pilots,128429670,chlorine (alternative mix),eng,FALSE,2/8/2019,USAT21901106,chlorine (alternative mix),fueled by ramen,warner,twenty one pilots,alternative,2019,2,8,6,FALSE
108873161,191438,ariana grande,108873151,"thank u, next",eng,FALSE,2/8/2019,USUM71900111,7 rings,republic records,universal,ariana grande,pop,2019,2,8,6,FALSE
156499361,484764,danny d,156499356,"i love chill, vol. 4 (finest ambient lounge and chillout music)",eng,FALSE,2/8/2019,DEHI40703205,pleasure in pain [vocal mix],freebeat music records,orchard,various artists,genre not found,2019,2,8,6,FALSE
108154458,16056,daddy yankee,108154457,sábado rebelde,spa,FALSE,2/8/2019,US2BU1500805,sábado rebelde [feat. plan b],el cartel records (ec3),universal,daddy yankee,"latin, south america",2019,2,8,6,FALSE
197575777,1465,lady gaga,197575776,artpop,eng,FALSE,2/8/2019,USUM71314722,aura,interscope,universal,lady gaga,pop,2019,2,8,6,FALSE
108873155,191438,ariana grande,108873151,"thank u, next",eng,FALSE,2/8/2019,USUM71900400,bloodline,republic records,universal,ariana grande,pop,2019,2,8,6,FALSE
192404170,3944201,amr el masry,192404169,el faqeer w el ghany,ara,FALSE,2/5/2019,63632693,el faqeer w el ghany,egyptlinx,egyptlinx,amr el masry,pop,2019,2,5,6,FALSE
108075953,69215,the cardigans,108075947,first band on the moon (remastered),eng,FALSE,2/1/2019,SEBKB9629370,step on me,universal music ab,universal,the cardigans,pop,2019,2,1,6,FALSE
192425218,2289945,mai selim,192425215,lena kalam baadean album,ara,FALSE,2/1/2019,63436589,saktalo,arpu plus,arpu plus,mai selim,"mena, world",2019,2,1,6,FALSE
192423188,3947938,abdallah al gouhany,192423178,single abdallah al gouhany album,ara,FALSE,2/1/2019,63437473,naaoz bek,arpu plus,arpu plus,abdallah al gouhany,"mena, world",2019,2,1,6,FALSE
192423179,3947938,abdallah al gouhany,192423178,single abdallah al gouhany album,ara,FALSE,2/1/2019,63437464,allahom aaez al eslam,arpu plus,arpu plus,abdallah al gouhany,"mena, world",2019,2,1,6,FALSE
155021373,1639817,nabil,155021372,eter,eus,FALSE,1/31/2019,QM4TW1955634,parke hutsak,nabil,orchard,nabil,rock,2019,1,31,6,FALSE
192414671,251364,angham,192414670,layaly,ara,FALSE,1/30/2019,64056062,layaly,egyptlinx,egyptlinx,angham,pop,2019,1,30,6,FALSE
192414297,251364,angham,192414294,ana aysha hala,ara,FALSE,1/30/2019,64056060,ana aysha hala,egyptlinx,egyptlinx,angham,pop,2019,1,30,6,FALSE
107985518,3303747,blackpink,107985516,square up,eng,FALSE,1/30/2019,KRA401800097,forever young,"2018 yg entertainment, distributed through interscope records",universal,blackpink,"asia, k-pop",2019,1,30,6,FALSE
192414794,251364,angham,192414792,mahadesh yehasebny,ara,FALSE,1/30/2019,64056063,mahadesh yehasebny,egyptlinx,egyptlinx,angham,pop,2019,1,30,6,FALSE
107985517,3303747,blackpink,107985516,square up,eng,FALSE,1/30/2019,KRA401800096,ddu-du ddu-du,"2018 yg entertainment, distributed through interscope records",universal,blackpink,"asia, k-pop",2019,1,30,6,FALSE
192413995,820143,hassan el shafei,192413992,mafesh mostahel ft nicole saba and abd el baset hamouda,ara,FALSE,1/30/2019,64056069,mafesh mostahel ft nicole saba and abd el baset hamouda,egyptlinx,egyptlinx,hassan el shafei,pop,2019,1,30,6,FALSE
260552717,2581326,omar kamal,260552716,el wagaa shad,eng,FALSE,1/29/2019,EGA252106321,el wagaa shad,takwene,takwene,omar kamal,pop,2019,1,29,6,FALSE
107908992,2643195,camila cabello,107908978,2019 grammy® nominees,eng,FALSE,1/25/2019,USSM11708095,havana [feat. young thug],naras/republic 2019,universal,various artists,pop,2019,1,25,6,FALSE
128436704,2145838,faouzia,128436702,this mountain (remixed),eng,FALSE,1/25/2019,USAT21813047,this mountain (dj licious remix),faouzia 2019,warner,faouzia,dance,2019,1,25,6,FALSE
101194975,937665,meghan trainor,101194974,treat myself,eng,FALSE,1/25/2019,USSM11805748,treat myself,epic,sony,meghan trainor,pop,2019,1,25,6,FALSE
128961534,1590649,chase atlantic,128961531,phases,eng,FALSE,1/25/2019,QMRSZ1900601,phases,bmg rights management (us) llc,warner,chase atlantic,alternative,2019,1,25,6,FALSE
108510869,16056,daddy yankee,108510868,con calma,spa,FALSE,1/24/2019,US2BU1900125,con calma [feat. snow],el cartel records (ec3),universal,daddy yankee,"latin, south america",2019,1,24,6,TRUE
193667700,7172144,el marzaageya team,193667699,mahragan yalhwe yalhwe,ara,FALSE,1/23/2019,AEA141807390,mahragan yalhwe yalhwe,mazzika,mazzika,el marzaageya team,"mena, world",2019,1,23,6,FALSE
192376399,3396744,mohamed salama,192376396,youm we etany,ara,FALSE,1/21/2019,EGA010533792,el leila,mazzika,mazzika,mohamed salama,"mena, world",2019,1,21,6,FALSE
192397531,7172425,abd el baset hamouda,192397527,egrah,ara,FALSE,1/20/2019,EGA010533758,beaklouk mraba,mazzika,mazzika,abd el baset hamouda,"mena, world",2019,1,20,6,FALSE
192377800,2298610,tarek el sheikh,192377792,nefsy ya donia,ara,FALSE,1/20/2019,EGA010533583,mawal ayam,mazzika,mazzika,tarek el sheikh,"mena, world",2019,1,20,6,FALSE
192390779,7172425,abd el baset hamouda,192390773,delony,ara,FALSE,1/20/2019,EGA010541402,ah mn el layaly,mazzika,mazzika,abd el baset hamouda,"mena, world",2019,1,20,6,FALSE
192379104,6739180,ahmed adaweia,192379102,negom el asdekaa 2,ara,FALSE,1/20/2019,EGA010541564,kona fein,mazzika,mazzika,ahmed adaweia,"mena, world",2019,1,20,6,FALSE
192377524,7172425,abd el baset hamouda,192377522,maak kam,ara,FALSE,1/20/2019,EGA010541648,abd el basset gai,mazzika,mazzika,abd el baset hamouda,"mena, world",2019,1,20,6,FALSE
192379351,7172425,abd el baset hamouda,192379347,layali,ara,FALSE,1/20/2019,EGA010541516,meen da,mazzika,mazzika,abd el baset hamouda,"mena, world",2019,1,20,6,FALSE
192397533,7172425,abd el baset hamouda,192397527,egrah,ara,FALSE,1/20/2019,EGA010541518,darbt maalem,mazzika,mazzika,abd el baset hamouda,"mena, world",2019,1,20,6,FALSE
192389770,7172425,abd el baset hamouda,192389767,salefny dehketak,ara,FALSE,1/20/2019,EGA010541610,el gaw hady,mazzika,mazzika,abd el baset hamouda,romantic,2019,1,20,6,FALSE
192379350,7172425,abd el baset hamouda,192379347,layali,ara,FALSE,1/20/2019,EGA010533601,layali,mazzika,mazzika,abd el baset hamouda,"mena, world",2019,1,20,6,FALSE
192397534,7172425,abd el baset hamouda,192397527,egrah,ara,FALSE,1/20/2019,EGA010541519,ya malemny el hawa,mazzika,mazzika,abd el baset hamouda,"mena, world",2019,1,20,6,FALSE
192390774,7172425,abd el baset hamouda,192390773,delony,ara,FALSE,1/20/2019,EGA010541391,nas,mazzika,mazzika,abd el baset hamouda,"mena, world",2019,1,20,6,FALSE
192395750,2298610,tarek el sheikh,192395743,ya einy alina,ara,FALSE,1/20/2019,EGA010541630,asfour,mazzika,mazzika,tarek el sheikh,"mena, world",2019,1,20,6,FALSE
192385540,7172425,abd el baset hamouda,192385534,hafla magnona,ara,FALSE,1/20/2019,EGA010541778,enta etkalimt ktir,mazzika,mazzika,abd el baset hamouda,"mena, world",2019,1,20,6,FALSE
192390776,7172425,abd el baset hamouda,192390773,delony,ara,FALSE,1/20/2019,EGA010541394,andeny,mazzika,mazzika,abd el baset hamouda,"mena, world",2019,1,20,6,FALSE
192385541,7172425,abd el baset hamouda,192385534,hafla magnona,ara,FALSE,1/20/2019,EGA010541743,yakhti esmaletein,mazzika,mazzika,abd el baset hamouda,"mena, world",2019,1,20,6,FALSE
192389773,7172425,abd el baset hamouda,192389767,salefny dehketak,ara,FALSE,1/20/2019,EGA010533598,eldonya garalha eah,mazzika,mazzika,abd el baset hamouda,"mena, world",2019,1,20,6,FALSE
192384925,7172425,abd el baset hamouda,192384924,bedon montag,ara,FALSE,1/20/2019,EGA010533762,edeny albak,mazzika,mazzika,abd el baset hamouda,"mena, world",2019,1,20,6,FALSE
192377795,2298610,tarek el sheikh,192377792,nefsy ya donia,ara,FALSE,1/20/2019,EGA010541483,badawr aleky,mazzika,mazzika,tarek el sheikh,"mena, world",2019,1,20,6,FALSE
192377794,2298610,tarek el sheikh,192377792,nefsy ya donia,ara,FALSE,1/20/2019,EGA010541322,ana el ghareb,mazzika,mazzika,tarek el sheikh,"mena, world",2019,1,20,6,FALSE
192397529,7172425,abd el baset hamouda,192397527,egrah,ara,FALSE,1/20/2019,EGA010526537,ana mesh arefny,mazzika,mazzika,abd el baset hamouda,"mena, world",2019,1,20,6,FALSE
192390778,7172425,abd el baset hamouda,192390773,delony,ara,FALSE,1/20/2019,EGA010541399,ah ya alby,mazzika,mazzika,abd el baset hamouda,"mena, world",2019,1,20,6,FALSE
192389772,7172425,abd el baset hamouda,192389767,salefny dehketak,ara,FALSE,1/20/2019,EGA010541611,adfa nos omry,mazzika,mazzika,abd el baset hamouda,"mena, world",2019,1,20,6,FALSE
192379352,7172425,abd el baset hamouda,192379347,layali,ara,FALSE,1/20/2019,EGA010541517,bokra hatendam,mazzika,mazzika,abd el baset hamouda,"mena, world",2019,1,20,6,FALSE
192377797,2298610,tarek el sheikh,192377792,nefsy ya donia,ara,FALSE,1/20/2019,EGA010541530,ala bab el ganah,mazzika,mazzika,tarek el sheikh,"mena, world",2019,1,20,6,FALSE
192377528,7172425,abd el baset hamouda,192377522,maak kam,ara,FALSE,1/20/2019,EGA010541584,geit ala el garh,mazzika,mazzika,abd el baset hamouda,"mena, world",2019,1,20,6,FALSE
192390642,2298610,tarek el sheikh,192390640,malesh gher rabna,ara,FALSE,1/20/2019,EGA010533345,halyan belaswak,mazzika,mazzika,tarek el sheikh,"mena, world",2019,1,20,6,FALSE
193644972,7172425,abd el baset hamouda,192389767,salefny dehketak,ara,FALSE,1/20/2019,EGA010533599,nefsy ya alam,mazzika,mazzika,abd el baset hamouda,"mena, world",2019,1,20,6,FALSE
192387084,7172425,abd el baset hamouda,192387076,wehyat ghalawtak,ara,FALSE,1/20/2019,EGA010533604,matsahosh el mawaga,mazzika,mazzika,abd el baset hamouda,"mena, world",2019,1,20,6,FALSE
193662412,2298610,tarek el sheikh,193662411,ehdono el ayam,ara,FALSE,1/20/2019,EGA010541694,ehdono el ayam,mazzika,mazzika,tarek el sheikh,"mena, world",2019,1,20,6,FALSE
192384929,7172425,abd el baset hamouda,192384924,bedon montag,ara,FALSE,1/20/2019,EGA010541453,lazem ahgorak,mazzika,mazzika,abd el baset hamouda,"mena, world",2019,1,20,6,FALSE
192395745,2298610,tarek el sheikh,192395743,ya einy alina,ara,FALSE,1/20/2019,EGA010541625,enso baa,mazzika,mazzika,tarek el sheikh,"mena, world",2019,1,20,6,FALSE
192377799,2298610,tarek el sheikh,192377792,nefsy ya donia,ara,FALSE,1/20/2019,EGA010541531,sahl we saab,mazzika,mazzika,tarek el sheikh,"mena, world",2019,1,20,6,FALSE
192395746,2298610,tarek el sheikh,192395743,ya einy alina,ara,FALSE,1/20/2019,EGA010541627,shof elzaman,mazzika,mazzika,tarek el sheikh,"mena, world",2019,1,20,6,FALSE
